Sdate,Cosit,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flag Text
10/07/2024,80474,60,2,Westbound,2,West,2,Checked
10/07/2024,80474,60,1,Eastbound,1,East,8,Checked
10/07/2024,80474,60,2,Westbound,2,West,6,Checked
10/07/2024,80474,60,1,Eastbound,1,East,1,Checked
10/07/2024,80474,60,2,Westbound,2,West,1,Checked
10/07/2024,80474,60,1,Eastbound,1,East,1,Checked
10/07/2024,80474,60,2,Westbound,2,West,0,Checked
10/07/2024,80474,60,1,Eastbound,1,East,0,Checked
10/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,1,Checked
11/07/2024,80474,60,2,Westbound,2,West,3,Checked
11/07/2024,80474,60,1,Eastbound,1,East,1,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,0,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,0,Checked
11/07/2024,80474,60,2,Westbound,2,West,1,Checked
11/07/2024,80474,60,1,Eastbound,1,East,1,Checked
11/07/2024,80474,60,2,Westbound,2,West,1,Checked
11/07/2024,80474,60,1,Eastbound,1,East,5,Checked
11/07/2024,80474,60,2,Westbound,2,West,5,Checked
11/07/2024,80474,60,1,Eastbound,1,East,6,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,5,Checked
11/07/2024,80474,60,2,Westbound,2,West,2,Checked
11/07/2024,80474,60,1,Eastbound,1,East,12,Checked
11/07/2024,80474,60,2,Westbound,2,West,2,Checked
11/07/2024,80474,60,1,Eastbound,1,East,3,Checked
11/07/2024,80474,60,2,Westbound,2,West,2,Checked
11/07/2024,80474,60,1,Eastbound,1,East,2,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,0,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,0,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,2,Checked
11/07/2024,80474,60,2,Westbound,2,West,3,Checked
11/07/2024,80474,60,1,Eastbound,1,East,7,Checked
11/07/2024,80474,60,2,Westbound,2,West,1,Checked
11/07/2024,80474,60,1,Eastbound,1,East,12,Checked
11/07/2024,80474,60,2,Westbound,2,West,9,Checked
11/07/2024,80474,60,1,Eastbound,1,East,5,Checked
11/07/2024,80474,60,2,Westbound,2,West,7,Checked
11/07/2024,80474,60,1,Eastbound,1,East,10,Checked
11/07/2024,80474,60,2,Westbound,2,West,1,Checked
11/07/2024,80474,60,1,Eastbound,1,East,10,Checked
11/07/2024,80474,60,2,Westbound,2,West,3,Checked
11/07/2024,80474,60,1,Eastbound,1,East,3,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,2,Checked
11/07/2024,80474,60,2,Westbound,2,West,3,Checked
11/07/2024,80474,60,1,Eastbound,1,East,0,Checked
11/07/2024,80474,60,2,Westbound,2,West,2,Checked
11/07/2024,80474,60,1,Eastbound,1,East,2,Checked
11/07/2024,80474,60,2,Westbound,2,West,0,Checked
11/07/2024,80474,60,1,Eastbound,1,East,0,Checked
11/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,2,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,1,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,0,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,0,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,1,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,6,Checked
12/07/2024,80474,60,2,Westbound,2,West,6,Checked
12/07/2024,80474,60,1,Eastbound,1,East,4,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,6,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,12,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,1,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,2,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,2,Checked
12/07/2024,80474,60,2,Westbound,2,West,2,Checked
12/07/2024,80474,60,1,Eastbound,1,East,7,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,1,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,4,Checked
12/07/2024,80474,60,2,Westbound,2,West,2,Checked
12/07/2024,80474,60,1,Eastbound,1,East,8,Checked
12/07/2024,80474,60,2,Westbound,2,West,6,Checked
12/07/2024,80474,60,1,Eastbound,1,East,9,Checked
12/07/2024,80474,60,2,Westbound,2,West,2,Checked
12/07/2024,80474,60,1,Eastbound,1,East,7,Checked
12/07/2024,80474,60,2,Westbound,2,West,2,Checked
12/07/2024,80474,60,1,Eastbound,1,East,7,Checked
12/07/2024,80474,60,2,Westbound,2,West,4,Checked
12/07/2024,80474,60,1,Eastbound,1,East,0,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
12/07/2024,80474,60,1,Eastbound,1,East,6,Checked
12/07/2024,80474,60,2,Westbound,2,West,1,Checked
12/07/2024,80474,60,1,Eastbound,1,East,4,Checked
12/07/2024,80474,60,2,Westbound,2,West,2,Checked
12/07/2024,80474,60,1,Eastbound,1,East,1,Checked
12/07/2024,80474,60,2,Westbound,2,West,3,Checked
12/07/2024,80474,60,1,Eastbound,1,East,1,Checked
12/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,3,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,1,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,3,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,2,Checked
13/07/2024,80474,60,1,Eastbound,1,East,3,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,2,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,3,Checked
13/07/2024,80474,60,2,Westbound,2,West,1,Checked
13/07/2024,80474,60,1,Eastbound,1,East,7,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,1,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,1,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,2,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,5,Checked
13/07/2024,80474,60,2,Westbound,2,West,2,Checked
13/07/2024,80474,60,1,Eastbound,1,East,7,Checked
13/07/2024,80474,60,2,Westbound,2,West,2,Checked
13/07/2024,80474,60,1,Eastbound,1,East,2,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,2,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,1,Checked
13/07/2024,80474,60,2,Westbound,2,West,1,Checked
13/07/2024,80474,60,1,Eastbound,1,East,5,Checked
13/07/2024,80474,60,2,Westbound,2,West,2,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,3,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,0,Checked
13/07/2024,80474,60,1,Eastbound,1,East,0,Checked
13/07/2024,80474,60,2,Westbound,2,West,1,Checked
14/07/2024,80474,60,1,Eastbound,1,East,1,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,2,Checked
14/07/2024,80474,60,1,Eastbound,1,East,2,Checked
14/07/2024,80474,60,2,Westbound,2,West,2,Checked
14/07/2024,80474,60,1,Eastbound,1,East,1,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,2,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,2,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,1,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,2,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,2,Checked
14/07/2024,80474,60,1,Eastbound,1,East,1,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,5,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,6,Checked
14/07/2024,80474,60,2,Westbound,2,West,2,Checked
14/07/2024,80474,60,1,Eastbound,1,East,2,Checked
14/07/2024,80474,60,2,Westbound,2,West,1,Checked
14/07/2024,80474,60,1,Eastbound,1,East,3,Checked
14/07/2024,80474,60,2,Westbound,2,West,1,Checked
14/07/2024,80474,60,1,Eastbound,1,East,10,Checked
14/07/2024,80474,60,2,Westbound,2,West,7,Checked
14/07/2024,80474,60,1,Eastbound,1,East,1,Checked
14/07/2024,80474,60,2,Westbound,2,West,2,Checked
14/07/2024,80474,60,1,Eastbound,1,East,1,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,2,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,0,Checked
14/07/2024,80474,60,1,Eastbound,1,East,0,Checked
14/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,1,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,5,Checked
15/07/2024,80474,60,2,Westbound,2,West,3,Checked
15/07/2024,80474,60,1,Eastbound,1,East,7,Checked
15/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,7,Checked
15/07/2024,80474,60,2,Westbound,2,West,5,Checked
15/07/2024,80474,60,1,Eastbound,1,East,9,Checked
15/07/2024,80474,60,2,Westbound,2,West,2,Checked
15/07/2024,80474,60,1,Eastbound,1,East,3,Checked
15/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,4,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,2,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,6,Checked
15/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,1,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,4,Checked
15/07/2024,80474,60,2,Westbound,2,West,8,Checked
15/07/2024,80474,60,1,Eastbound,1,East,7,Checked
15/07/2024,80474,60,2,Westbound,2,West,3,Checked
15/07/2024,80474,60,1,Eastbound,1,East,6,Checked
15/07/2024,80474,60,2,Westbound,2,West,5,Checked
15/07/2024,80474,60,1,Eastbound,1,East,2,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,1,Checked
15/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,1,Checked
15/07/2024,80474,60,1,Eastbound,1,East,0,Checked
15/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,1,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,1,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,2,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,7,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,7,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,12,Checked
16/07/2024,80474,60,2,Westbound,2,West,2,Checked
16/07/2024,80474,60,1,Eastbound,1,East,1,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,4,Checked
16/07/2024,80474,60,2,Westbound,2,West,4,Checked
16/07/2024,80474,60,1,Eastbound,1,East,8,Checked
16/07/2024,80474,60,2,Westbound,2,West,2,Checked
16/07/2024,80474,60,1,Eastbound,1,East,2,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,1,Checked
16/07/2024,80474,60,1,Eastbound,1,East,0,Checked
16/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,1,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,0,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,1,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,0,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,2,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,0,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,5,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,9,Checked
17/07/2024,80474,60,2,Westbound,2,West,2,Checked
17/07/2024,80474,60,1,Eastbound,1,East,9,Checked
17/07/2024,80474,60,2,Westbound,2,West,5,Checked
17/07/2024,80474,60,1,Eastbound,1,East,1,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,5,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,4,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
17/07/2024,80474,60,1,Eastbound,1,East,6,Checked
17/07/2024,80474,60,2,Westbound,2,West,3,Checked
17/07/2024,80474,60,1,Eastbound,1,East,3,Checked
17/07/2024,80474,60,2,Westbound,2,West,4,Checked
17/07/2024,80474,60,1,Eastbound,1,East,8,Checked
17/07/2024,80474,60,2,Westbound,2,West,2,Checked
17/07/2024,80474,60,1,Eastbound,1,East,4,Checked
17/07/2024,80474,60,2,Westbound,2,West,3,Checked
17/07/2024,80474,60,1,Eastbound,1,East,14,Checked
17/07/2024,80474,60,2,Westbound,2,West,2,Checked
17/07/2024,80474,60,1,Eastbound,1,East,18,Checked
17/07/2024,80474,60,2,Westbound,2,West,7,Checked
17/07/2024,80474,60,1,Eastbound,1,East,4,Checked
17/07/2024,80474,60,2,Westbound,2,West,5,Checked
17/07/2024,80474,60,1,Eastbound,1,East,2,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,1,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,0,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,1,Checked
17/07/2024,80474,60,2,Westbound,2,West,1,Checked
17/07/2024,80474,60,1,Eastbound,1,East,1,Checked
17/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,1,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,1,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,2,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,5,Checked
18/07/2024,80474,60,2,Westbound,2,West,2,Checked
18/07/2024,80474,60,1,Eastbound,1,East,1,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,9,Checked
18/07/2024,80474,60,2,Westbound,2,West,2,Checked
18/07/2024,80474,60,1,Eastbound,1,East,16,Checked
18/07/2024,80474,60,2,Westbound,2,West,1,Checked
18/07/2024,80474,60,1,Eastbound,1,East,4,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,6,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,1,Checked
18/07/2024,80474,60,1,Eastbound,1,East,2,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,1,Checked
18/07/2024,80474,60,2,Westbound,2,West,1,Checked
18/07/2024,80474,60,1,Eastbound,1,East,2,Checked
18/07/2024,80474,60,2,Westbound,2,West,2,Checked
18/07/2024,80474,60,1,Eastbound,1,East,7,Checked
18/07/2024,80474,60,2,Westbound,2,West,9,Checked
18/07/2024,80474,60,1,Eastbound,1,East,4,Checked
18/07/2024,80474,60,2,Westbound,2,West,3,Checked
18/07/2024,80474,60,1,Eastbound,1,East,9,Checked
18/07/2024,80474,60,2,Westbound,2,West,3,Checked
18/07/2024,80474,60,1,Eastbound,1,East,4,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,5,Checked
18/07/2024,80474,60,2,Westbound,2,West,3,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,1,Checked
18/07/2024,80474,60,2,Westbound,2,West,0,Checked
18/07/2024,80474,60,1,Eastbound,1,East,0,Checked
18/07/2024,80474,60,2,Westbound,2,West,2,Checked
19/07/2024,80474,60,1,Eastbound,1,East,2,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,1,Checked
19/07/2024,80474,60,2,Westbound,2,West,1,Checked
19/07/2024,80474,60,1,Eastbound,1,East,1,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,1,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,0,Checked
19/07/2024,80474,60,2,Westbound,2,West,1,Checked
19/07/2024,80474,60,1,Eastbound,1,East,3,Checked
19/07/2024,80474,60,2,Westbound,2,West,5,Checked
19/07/2024,80474,60,1,Eastbound,1,East,6,Checked
19/07/2024,80474,60,2,Westbound,2,West,1,Checked
19/07/2024,80474,60,1,Eastbound,1,East,10,Checked
19/07/2024,80474,60,2,Westbound,2,West,2,Checked
19/07/2024,80474,60,1,Eastbound,1,East,4,Checked
19/07/2024,80474,60,2,Westbound,2,West,2,Checked
19/07/2024,80474,60,1,Eastbound,1,East,1,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,3,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,5,Checked
19/07/2024,80474,60,2,Westbound,2,West,1,Checked
19/07/2024,80474,60,1,Eastbound,1,East,0,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,5,Checked
19/07/2024,80474,60,2,Westbound,2,West,0,Checked
19/07/2024,80474,60,1,Eastbound,1,East,8,Checked
19/07/2024,80474,60,2,Westbound,2,West,2,Checked
19/07/2024,80474,60,1,Eastbound,1,East,11,Checked
19/07/2024,80474,60,2,Westbound,2,West,3,Checked
19/07/2024,80474,60,1,Eastbound,1,East,9,Checked
19/07/2024,80474,60,2,Westbound,2,West,2,Checked
